Serial_number:,,,,,
2000706,,,,,
Project ID:,,,,,
ESC,,,,,
Location:,,,,,
EDC 50,,,,,
Elevation,Elevation of #153,,,,
560,396,,,,
LEVEL,,,,,
UNIT: kPa,,,,,
Offset: 0.000000 kPa,,,,,
TEMPERATURE,,,,,
UNIT: _C,,,,,
Date,Time,ms,LEVEL,TEMPERATURE,kpa_ft
5/5/2014,6:31:50,0,100.962,17.083,0.464332145
5/5/2014,6:46:50,0,100.971,17.06,0.467157628
5/5/2014,7:01:50,0,100.982,17.041,0.470610996
5/5/2014,7:16:50,0,101.004,17.027,0.477517733
5/5/2014,7:31:50,0,101.012,17.017,0.480029274
5/5/2014,7:46:50,0,101.02,17.015,0.482540814
5/5/2014,8:01:50,0,101.039,17.021,0.488505723
5/5/2014,8:16:50,0,101.063,17.033,0.496040345
5/5/2014,8:31:50,0,101.088,17.056,0.50388891
5/5/2014,8:46:50,0,101.091,17.087,0.504830737
5/5/2014,9:01:50,0,101.101,17.125,0.507970163
5/5/2014,9:16:50,0,101.097,17.169,0.506714393
5/5/2014,9:31:50,0,101.089,17.215,0.504202852
5/5/2014,9:46:50,0,101.08,17.267,0.501377369
5/5/2014,10:01:50,0,101.07,17.325,0.498237943
5/5/2014,10:16:50,0,101.058,17.387,0.494470632
5/5/2014,10:31:50,0,101.051,17.455,0.492273034
5/5/2014,10:46:50,0,101.061,17.525,0.49541246
5/5/2014,11:01:50,0,101.054,17.596,0.493214862
5/5/2014,11:16:50,0,101.033,17.67,0.486622068
5/5/2014,11:31:50,0,101.032,17.746,0.486308125
5/5/2014,11:46:50,0,101.031,17.815,0.485994183
5/5/2014,12:01:50,0,101.014,17.891,0.480657159
5/5/2014,12:16:50,0,101.015,17.971,0.480971102
5/5/2014,12:31:50,0,100.995,18.041,0.47469225
5/5/2014,12:46:50,0,100.975,18.109,0.468413398
5/5/2014,13:01:50,0,100.97,18.183,0.466843685
5/5/2014,13:16:50,0,100.969,18.253,0.466529743
5/5/2014,13:31:50,0,100.955,18.324,0.462134547
5/5/2014,13:46:50,0,100.931,18.386,0.454599925
5/5/2014,14:01:50,0,100.923,18.436,0.452088384
5/5/2014,14:16:50,0,100.9,18.485,0.444867705
5/5/2014,14:31:50,0,100.873,18.528,0.436391255
5/5/2014,14:46:50,0,100.842,18.568,0.426659035
5/5/2014,15:01:50,0,100.818,18.6,0.419124414
5/5/2014,15:16:50,0,100.817,18.628,0.418810471
5/5/2014,15:31:50,0,100.811,18.651,0.416926816
5/5/2014,15:46:50,0,100.807,18.673,0.415671045
5/5/2014,16:01:50,0,100.802,18.69,0.414101332
5/5/2014,16:16:50,0,100.799,18.696,0.413159505
5/5/2014,16:31:50,0,100.794,18.699,0.411589792
5/5/2014,16:46:50,0,100.805,18.695,0.41504316
5/5/2014,17:01:50,0,100.798,18.679,0.412845562
5/5/2014,17:16:50,0,100.784,18.665,0.408450366
5/5/2014,17:31:50,0,100.771,18.647,0.404369112
5/5/2014,17:46:50,0,100.756,18.623,0.399659974
5/5/2014,18:01:50,0,100.744,18.604,0.395892663
5/5/2014,18:16:50,0,100.734,18.583,0.392753237
5/5/2014,18:31:50,0,100.748,18.56,0.397148433
5/5/2014,18:46:50,0,100.75,18.542,0.397776318
5/5/2014,19:01:50,0,100.747,18.52,0.396834491
5/5/2014,19:16:50,0,100.746,18.494,0.396520548
5/5/2014,19:31:50,0,100.746,18.468,0.396520548
5/5/2014,19:46:50,0,100.753,18.441,0.398718146
5/5/2014,20:01:50,0,100.769,18.414,0.403741227
5/5/2014,20:16:50,0,100.769,18.38,0.403741227
5/5/2014,20:31:50,0,100.772,18.349,0.404683055
5/5/2014,20:46:50,0,100.774,18.315,0.40531094
5/5/2014,21:01:50,0,100.78,18.281,0.407194596
5/5/2014,21:16:50,0,100.774,18.247,0.40531094
5/5/2014,21:31:50,0,100.753,18.211,0.398718146
5/5/2014,21:46:50,0,100.733,18.176,0.392439294
5/5/2014,22:01:50,0,100.723,18.141,0.389299869
5/5/2014,22:16:50,0,100.705,18.108,0.383648902
5/5/2014,22:31:50,0,100.696,18.075,0.380823419
5/5/2014,22:46:50,0,100.692,18.042,0.379567649
5/5/2014,23:01:50,0,100.683,18.008,0.376742166
5/5/2014,23:16:50,0,100.674,17.975,0.373916682
5/5/2014,23:31:50,0,100.652,17.942,0.367009946
5/5/2014,23:46:50,0,100.642,17.906,0.36387052
5/6/2014,0:01:50,0,100.632,17.873,0.360731094
5/6/2014,0:16:50,0,100.613,17.837,0.354766185
5/6/2014,0:31:50,0,100.6,17.803,0.350684932
5/6/2014,0:46:50,0,100.599,17.771,0.350370989
5/6/2014,1:01:50,0,100.595,17.738,0.349115219
5/6/2014,1:16:50,0,100.585,17.708,0.345975793
5/6/2014,1:31:50,0,100.588,17.675,0.346917621
5/6/2014,1:46:50,0,100.593,17.643,0.348487333
5/6/2014,2:01:50,0,100.576,17.611,0.34315031
5/6/2014,2:16:50,0,100.573,17.58,0.342208482
5/6/2014,2:31:50,0,100.562,17.549,0.338755114
5/6/2014,2:46:50,0,100.561,17.52,0.338441171
5/6/2014,3:01:50,0,100.563,17.491,0.339069056
5/6/2014,3:16:50,0,100.552,17.461,0.335615688
5/6/2014,3:31:50,0,100.551,17.432,0.335301745
5/6/2014,3:46:50,0,100.551,17.4,0.335301745
5/6/2014,4:01:50,0,100.555,17.368,0.336557515
5/6/2014,4:16:50,0,100.567,17.337,0.340324826
5/6/2014,4:31:50,0,100.578,17.304,0.343778195
5/6/2014,4:46:50,0,100.601,17.274,0.350998874
5/6/2014,5:01:50,0,100.605,17.244,0.352254644
5/6/2014,5:16:50,0,100.621,17.216,0.357277726
5/6/2014,5:31:50,0,100.621,17.188,0.357277726
5/6/2014,5:46:50,0,100.625,17.161,0.358533496
5/6/2014,6:01:50,0,100.632,17.136,0.360731094
5/6/2014,6:16:50,0,100.637,17.113,0.362300807
5/6/2014,6:31:50,0,100.646,17.093,0.36512629
5/6/2014,6:46:50,0,100.642,17.075,0.36387052
5/6/2014,7:01:50,0,100.656,17.06,0.368265716
5/6/2014,7:16:50,0,100.644,17.046,0.364498405
5/6/2014,7:31:50,0,100.647,17.037,0.365440233
5/6/2014,7:46:50,0,100.657,17.033,0.368579658
5/6/2014,8:01:50,0,100.651,17.034,0.366696003
5/6/2014,8:16:50,0,100.651,17.038,0.366696003
5/6/2014,8:31:50,0,100.656,17.044,0.368265716
5/6/2014,8:46:50,0,100.651,17.053,0.366696003
5/6/2014,9:01:50,0,100.658,17.071,0.368893601
5/6/2014,9:16:50,0,100.666,17.093,0.371405142
5/6/2014,9:31:50,0,100.676,17.121,0.374544567
5/6/2014,9:46:50,0,100.688,17.146,0.378311878
5/6/2014,10:01:50,0,100.689,17.175,0.378625821
5/6/2014,10:16:50,0,100.694,17.209,0.380195534
5/6/2014,10:31:50,0,100.704,17.246,0.38333496
5/6/2014,10:46:50,0,100.708,17.283,0.38459073
5/6/2014,11:01:50,0,100.696,17.316,0.380823419
5/6/2014,11:16:50,0,100.697,17.362,0.381137362
5/6/2014,11:31:50,0,100.677,17.413,0.37485851
5/6/2014,11:46:50,0,100.663,17.468,0.370463314
5/6/2014,12:01:50,0,100.664,17.523,0.370777257
5/6/2014,12:16:50,0,100.661,17.569,0.369835429
5/6/2014,12:31:50,0,100.651,17.612,0.366696003
5/6/2014,12:46:50,0,100.65,17.667,0.36638206
5/6/2014,13:01:50,0,100.636,17.715,0.361986864
5/6/2014,13:16:50,0,100.625,17.76,0.358533496
5/6/2014,13:31:50,0,100.601,17.804,0.350998874
5/6/2014,13:46:50,0,100.586,17.839,0.346289735
5/6/2014,14:01:50,0,100.582,17.866,0.345033965
5/6/2014,14:16:50,0,100.578,17.882,0.343778195
5/6/2014,14:31:50,0,100.556,17.897,0.336871458
5/6/2014,14:46:50,0,100.538,17.911,0.331220492
5/6/2014,15:01:50,0,100.531,17.924,0.329022894
5/6/2014,15:16:50,0,100.518,17.934,0.32494164
5/6/2014,15:31:50,0,100.513,17.952,0.323371927
5/6/2014,15:46:50,0,100.506,17.969,0.321174329
5/6/2014,16:01:50,0,100.505,17.975,0.320860387
5/6/2014,16:16:50,0,100.518,17.977,0.32494164
5/6/2014,16:31:50,0,100.507,17.973,0.321488272
5/6/2014,16:46:50,0,100.507,17.964,0.321488272
5/6/2014,17:01:50,0,100.507,17.954,0.321488272
5/6/2014,17:16:50,0,100.497,17.941,0.318348846
5/6/2014,17:31:50,0,100.488,17.925,0.315523363
5/6/2014,17:46:50,0,100.492,17.911,0.316779133
5/6/2014,18:01:50,0,100.485,17.898,0.314581535
5/6/2014,18:16:50,0,100.472,17.883,0.310500281
5/6/2014,18:31:50,0,100.472,17.867,0.310500281
5/6/2014,18:46:50,0,100.488,17.847,0.315523363
5/6/2014,19:01:50,0,100.485,17.827,0.314581535
5/6/2014,19:16:50,0,100.501,17.804,0.319604616
5/6/2014,19:31:50,0,100.499,17.778,0.318976731
5/6/2014,19:46:50,0,100.481,17.75,0.313325765
5/6/2014,20:01:50,0,100.495,17.719,0.317720961
5/6/2014,20:16:50,0,100.485,17.686,0.314581535
5/6/2014,20:31:50,0,100.489,17.652,0.315837305
5/6/2014,20:46:50,0,100.5,17.615,0.319290674
5/6/2014,21:01:50,0,100.512,17.576,0.323057985
5/6/2014,21:16:50,0,100.515,17.541,0.323999812
5/6/2014,21:31:50,0,100.519,17.507,0.325255583
5/6/2014,21:46:50,0,100.516,17.474,0.324313755
5/6/2014,22:01:50,0,100.501,17.443,0.319604616
5/6/2014,22:16:50,0,100.498,17.411,0.318662789
5/6/2014,22:31:50,0,100.509,17.381,0.322116157
5/6/2014,22:46:50,0,100.507,17.351,0.321488272
5/6/2014,23:01:50,0,100.503,17.322,0.320232501
5/6/2014,23:16:50,0,100.506,17.291,0.321174329
5/6/2014,23:31:50,0,100.515,17.259,0.323999812
5/6/2014,23:46:50,0,100.513,17.226,0.323371927
5/7/2014,0:01:50,0,100.505,17.193,0.320860387
5/7/2014,0:16:50,0,100.514,17.158,0.32368587
5/7/2014,0:31:50,0,100.505,17.125,0.320860387
5/7/2014,0:46:50,0,100.511,17.092,0.322744042
5/7/2014,1:01:50,0,100.517,17.059,0.324627698
5/7/2014,1:16:50,0,100.519,17.026,0.325255583
5/7/2014,1:31:50,0,100.525,16.993,0.327139238
5/7/2014,1:46:50,0,100.531,16.961,0.329022894
5/7/2014,2:01:50,0,100.526,16.928,0.327453181
5/7/2014,2:16:50,0,100.527,16.896,0.327767123
5/7/2014,2:31:50,0,100.538,16.862,0.331220492
5/7/2014,2:46:50,0,100.546,16.83,0.333732032
5/7/2014,3:01:50,0,100.546,16.799,0.333732032
5/7/2014,3:16:50,0,100.543,16.769,0.332790205
5/7/2014,3:31:50,0,100.542,16.74,0.332476262
5/7/2014,3:46:50,0,100.54,16.709,0.331848377
5/7/2014,4:01:50,0,100.538,16.678,0.331220492
5/7/2014,4:16:50,0,100.54,16.647,0.331848377
5/7/2014,4:31:50,0,100.555,16.611,0.336557515
5/7/2014,4:46:50,0,100.577,16.574,0.343464252
5/7/2014,5:01:50,0,100.589,16.542,0.347231563
5/7/2014,5:16:50,0,100.612,16.514,0.354452242
5/7/2014,5:31:50,0,100.626,16.49,0.358847439
5/7/2014,5:46:50,0,100.641,16.468,0.363556577
5/7/2014,6:01:50,0,100.655,16.446,0.367951773
5/7/2014,6:16:50,0,100.677,16.428,0.37485851
5/7/2014,6:31:50,0,100.7,16.422,0.382079189
5/7/2014,6:46:50,0,100.719,16.429,0.388044098
5/7/2014,7:01:50,0,100.742,16.429,0.395264778
5/7/2014,7:16:50,0,100.768,16.426,0.403427285
5/7/2014,7:31:50,0,100.774,16.429,0.40531094
5/7/2014,7:46:50,0,100.8,16.432,0.413473447
5/7/2014,8:01:50,0,100.817,16.433,0.418810471
5/7/2014,8:16:50,0,100.833,16.435,0.423833552
5/7/2014,8:31:50,0,100.838,16.447,0.425403265
5/7/2014,8:46:50,0,100.849,16.463,0.428856634
5/7/2014,9:01:50,0,100.854,16.477,0.430426346
5/7/2014,9:16:50,0,100.871,16.494,0.43576337
5/7/2014,9:31:50,0,100.874,16.515,0.436705198
5/7/2014,9:46:50,0,100.895,16.539,0.443297992
5/7/2014,10:01:50,0,100.9,16.561,0.444867705
5/7/2014,10:16:50,0,100.903,16.579,0.445809533
5/7/2014,10:31:50,0,100.898,16.612,0.44423982
5/7/2014,10:46:50,0,100.891,16.665,0.442042222
5/7/2014,11:01:50,0,100.901,16.719,0.445181648
5/7/2014,11:16:50,0,100.891,16.77,0.442042222
5/7/2014,11:31:50,0,100.889,16.826,0.441414337
5/7/2014,11:46:50,0,100.89,16.891,0.441728279
5/7/2014,12:01:50,0,100.892,16.967,0.442356164
5/7/2014,12:16:50,0,100.896,17.04,0.443611935
5/7/2014,12:31:50,0,100.885,17.115,0.440158566
5/7/2014,12:46:50,0,100.885,17.187,0.440158566
5/7/2014,13:01:50,0,100.884,17.259,0.439844624
5/7/2014,13:16:50,0,100.888,17.324,0.441100394
5/7/2014,13:31:50,0,100.882,17.389,0.439216739
5/7/2014,13:46:50,0,100.87,17.449,0.435449428
5/7/2014,14:01:50,0,100.866,17.502,0.434193657
5/7/2014,14:16:50,0,100.857,17.55,0.431368174
5/7/2014,14:31:50,0,100.85,17.597,0.429170576
5/7/2014,14:46:50,0,100.851,17.64,0.429484519
5/7/2014,15:01:50,0,100.85,17.674,0.429170576
5/7/2014,15:16:50,0,100.852,17.703,0.429798461
5/7/2014,15:31:50,0,100.847,17.726,0.428228748
5/7/2014,15:46:50,0,100.848,17.759,0.428542691
5/7/2014,16:01:50,0,100.851,17.774,0.429484519
5/7/2014,16:16:50,0,100.84,17.781,0.42603115
5/7/2014,16:31:50,0,100.84,17.788,0.42603115
5/7/2014,16:46:50,0,100.838,17.797,0.425403265
5/7/2014,17:01:50,0,100.83,17.802,0.422891725
5/7/2014,17:16:50,0,100.817,17.802,0.418810471
5/7/2014,17:31:50,0,100.811,17.799,0.416926816
5/7/2014,17:46:50,0,100.813,17.799,0.417554701
5/7/2014,18:01:50,0,100.814,17.8,0.417868643
5/7/2014,18:16:50,0,100.821,17.794,0.420066241
5/7/2014,18:31:50,0,100.83,17.786,0.422891725
5/7/2014,18:46:50,0,100.827,17.771,0.421949897
5/7/2014,19:01:50,0,100.834,17.755,0.424147495
5/7/2014,19:16:50,0,100.845,17.739,0.427600863
5/7/2014,19:31:50,0,100.851,17.722,0.429484519
5/7/2014,19:46:50,0,100.861,17.703,0.432623944
5/7/2014,20:01:50,0,100.882,17.683,0.439216739
5/7/2014,20:16:50,0,100.896,17.662,0.443611935
5/7/2014,20:31:50,0,100.897,17.638,0.443925877
5/7/2014,20:46:50,0,100.908,17.616,0.447379246
5/7/2014,21:01:50,0,100.911,17.593,0.448321073
5/7/2014,21:16:50,0,100.924,17.57,0.452402327
5/7/2014,21:31:50,0,100.933,17.543,0.45522781
5/7/2014,21:46:50,0,100.934,17.512,0.455541753
5/7/2014,22:01:50,0,100.952,17.48,0.461192719
5/7/2014,22:16:50,0,100.947,17.447,0.459623006
5/7/2014,22:31:50,0,100.946,17.414,0.459309064
5/7/2014,22:46:50,0,100.942,17.378,0.458053293
5/7/2014,23:01:50,0,100.941,17.342,0.457739351
5/7/2014,23:16:50,0,100.946,17.306,0.459309064
5/7/2014,23:31:50,0,100.944,17.269,0.458681178
5/7/2014,23:46:50,0,100.935,17.234,0.455855695
5/8/2014,0:01:50,0,100.934,17.2,0.455541753
5/8/2014,0:16:50,0,100.927,17.169,0.453344155
5/8/2014,0:31:50,0,100.902,17.14,0.44549559
5/8/2014,0:46:50,0,100.887,17.111,0.440786451
5/8/2014,1:01:50,0,100.883,17.083,0.439530681
5/8/2014,1:16:50,0,100.876,17.057,0.437333083
5/8/2014,1:31:50,0,100.871,17.03,0.43576337
5/8/2014,1:46:50,0,100.868,17.004,0.434821543
5/8/2014,2:01:50,0,100.86,16.979,0.432310002
5/8/2014,2:16:50,0,100.854,16.953,0.430426346
5/8/2014,2:31:50,0,100.863,16.928,0.43325183
5/8/2014,2:46:50,0,100.866,16.904,0.434193657
5/8/2014,3:01:50,0,100.862,16.88,0.432937887
5/8/2014,3:16:50,0,100.867,16.858,0.4345076
5/8/2014,3:31:50,0,100.869,16.835,0.435135485
5/8/2014,3:46:50,0,100.859,16.812,0.431996059
5/8/2014,4:01:50,0,100.867,16.788,0.4345076
5/8/2014,4:16:50,0,100.866,16.765,0.434193657
5/8/2014,4:31:50,0,100.872,16.74,0.436077313
5/8/2014,4:46:50,0,100.882,16.715,0.439216739
5/8/2014,5:01:50,0,100.902,16.692,0.44549559
5/8/2014,5:16:50,0,100.926,16.671,0.453030212
5/8/2014,5:31:50,0,100.947,16.65,0.459623006
5/8/2014,5:46:50,0,100.952,16.629,0.461192719
5/8/2014,6:01:50,0,100.97,16.611,0.466843685
5/8/2014,6:16:50,0,100.987,16.595,0.472180709
5/8/2014,6:31:50,0,101.007,16.582,0.478459561
5/8/2014,6:46:50,0,101.025,16.571,0.484110527
5/8/2014,7:01:50,0,101.039,16.56,0.488505723
5/8/2014,7:16:50,0,101.038,16.553,0.488191781
5/8/2014,7:31:50,0,101.051,16.553,0.492273034
5/8/2014,7:46:50,0,101.053,16.556,0.492900919
5/8/2014,8:01:50,0,101.058,16.568,0.494470632
5/8/2014,8:16:50,0,101.058,16.586,0.494470632
5/8/2014,8:31:50,0,101.068,16.604,0.497610058
5/8/2014,8:46:50,0,101.073,16.622,0.499179771
5/8/2014,9:01:50,0,101.078,16.651,0.500749484
5/8/2014,9:16:50,0,101.085,16.685,0.502947082
5/8/2014,9:31:50,0,101.083,16.722,0.502319197
5/8/2014,9:46:50,0,101.071,16.764,0.498551886
5/8/2014,10:01:50,0,101.07,16.812,0.498237943
5/8/2014,10:16:50,0,101.069,16.866,0.497924001
5/8/2014,10:31:50,0,101.077,16.922,0.500435541
5/8/2014,10:46:50,0,101.085,16.979,0.502947082
5/8/2014,11:01:50,0,101.077,17.041,0.500435541
5/8/2014,11:16:50,0,101.075,17.102,0.499807656
5/8/2014,11:31:50,0,101.07,17.167,0.498237943
5/8/2014,11:46:50,0,101.053,17.238,0.492900919
5/8/2014,12:01:50,0,101.042,17.313,0.489447551
5/8/2014,12:16:50,0,101.045,17.388,0.490389379
5/8/2014,12:31:50,0,101.046,17.46,0.490703321
5/8/2014,12:46:50,0,101.061,17.529,0.49541246
5/8/2014,13:01:50,0,101.064,17.596,0.496354288
5/8/2014,13:16:50,0,101.062,17.664,0.495726403
5/8/2014,13:31:50,0,101.078,17.73,0.500749484
5/8/2014,13:46:50,0,101.083,17.789,0.502319197
5/8/2014,14:01:50,0,101.062,17.846,0.495726403
5/8/2014,14:16:50,0,101.047,17.896,0.491017264
5/8/2014,14:31:50,0,101.047,17.944,0.491017264
5/8/2014,14:46:50,0,101.03,17.994,0.48568024
5/8/2014,15:01:50,0,101.029,18.044,0.485366298
5/8/2014,15:16:50,0,101.015,18.089,0.480971102
5/8/2014,15:31:50,0,101.012,18.131,0.480029274
5/8/2014,15:46:50,0,101.021,18.166,0.482854757
5/8/2014,16:01:50,0,101.016,18.189,0.481285044
5/8/2014,16:16:50,0,101.001,18.204,0.476575905
5/8/2014,16:31:50,0,101.006,18.217,0.478145618
5/8/2014,16:46:50,0,100.999,18.229,0.47594802
5/8/2014,17:01:50,0,100.997,18.234,0.475320135
5/8/2014,17:16:50,0,100.996,18.236,0.475006193
5/8/2014,17:31:50,0,100.985,18.235,0.471552824
5/8/2014,17:46:50,0,100.981,18.232,0.470297054
5/8/2014,18:01:50,0,100.974,18.226,0.468099456
5/8/2014,18:16:50,0,100.992,18.216,0.473750422
5/8/2014,18:31:50,0,101.015,18.203,0.480971102
5/8/2014,18:46:50,0,101.024,18.186,0.483796585
5/8/2014,19:01:50,0,101.031,18.166,0.485994183
5/8/2014,19:16:50,0,101.022,18.144,0.4831687
5/8/2014,19:31:50,0,101.024,18.122,0.483796585
5/8/2014,19:46:50,0,101.04,18.097,0.488819666
5/8/2014,20:01:50,0,101.048,18.071,0.491331207
5/8/2014,20:16:50,0,101.061,18.041,0.49541246
5/8/2014,20:31:50,0,101.054,18.01,0.493214862
5/8/2014,20:46:50,0,101.058,17.975,0.494470632
5/8/2014,21:01:50,0,101.061,17.948,0.49541246
5/8/2014,21:16:50,0,101.088,17.891,0.50388891
5/8/2014,21:31:50,0,101.114,17.832,0.512051417
5/8/2014,21:46:50,0,101.134,17.789,0.518330268
5/8/2014,22:01:50,0,101.143,17.747,0.521155752
5/8/2014,22:16:50,0,101.119,17.708,0.51362113
5/8/2014,22:31:50,0,101.107,17.671,0.509853819
5/8/2014,22:46:50,0,101.108,17.634,0.510167761
5/8/2014,23:01:50,0,101.128,17.596,0.516446613
5/8/2014,23:16:50,0,101.124,17.558,0.515190843
5/8/2014,23:31:50,0,101.118,17.521,0.513307187
5/8/2014,23:46:50,0,101.109,17.484,0.510481704
5/9/2014,0:01:50,0,101.106,17.447,0.509539876
5/9/2014,0:16:50,0,101.101,17.41,0.507970163
5/9/2014,0:31:50,0,101.098,17.374,0.507028336
5/9/2014,0:46:50,0,101.096,17.34,0.50640045
5/9/2014,1:01:50,0,101.089,17.304,0.504202852
5/9/2014,1:16:50,0,101.077,17.269,0.500435541
5/9/2014,1:31:50,0,101.066,17.235,0.496982173
5/9/2014,1:46:50,0,101.064,17.202,0.496354288
5/9/2014,2:01:50,0,101.073,17.168,0.499179771
5/9/2014,2:16:50,0,101.071,17.136,0.498551886
5/9/2014,2:31:50,0,101.049,17.104,0.491645149
5/9/2014,2:46:50,0,101.064,17.07,0.496354288
5/9/2014,3:01:50,0,101.066,17.037,0.496982173
5/9/2014,3:16:50,0,101.053,17.004,0.492900919
5/9/2014,3:31:50,0,101.042,16.971,0.489447551
5/9/2014,3:46:50,0,101.038,16.935,0.488191781
5/9/2014,4:01:50,0,101.043,16.901,0.489761494
5/9/2014,4:16:50,0,101.051,16.866,0.492273034
5/9/2014,4:31:50,0,101.063,16.831,0.496040345
5/9/2014,4:46:50,0,101.075,16.797,0.499807656
5/9/2014,5:01:50,0,101.097,16.762,0.506714393
5/9/2014,5:16:50,0,101.099,16.725,0.507342278
5/9/2014,5:31:50,0,101.13,16.686,0.517074498
5/9/2014,5:46:50,0,101.13,16.652,0.517074498
5/9/2014,6:01:50,0,101.142,16.622,0.520841809
5/9/2014,6:16:50,0,101.142,16.595,0.520841809
5/9/2014,6:31:50,0,101.144,16.574,0.521469694
5/9/2014,6:46:50,0,101.16,16.558,0.526492775
5/9/2014,7:01:50,0,101.164,16.547,0.527748546
5/9/2014,7:16:50,0,101.15,16.537,0.52335335
5/9/2014,7:31:50,0,101.156,16.531,0.525237005
5/9/2014,7:46:50,0,101.139,16.53,0.519899981
5/9/2014,8:01:50,0,101.14,16.535,0.520213924
5/9/2014,8:16:50,0,101.122,16.545,0.514562957
5/9/2014,8:31:50,0,101.116,16.564,0.512679302
5/9/2014,8:46:50,0,101.111,16.59,0.511109589
5/9/2014,9:01:50,0,101.112,16.624,0.511423532
5/9/2014,9:16:50,0,101.105,16.661,0.509225934
5/9/2014,9:31:50,0,101.098,16.702,0.507028336
5/9/2014,9:46:50,0,101.1,16.749,0.507656221
5/9/2014,10:01:50,0,101.107,16.805,0.509853819
5/9/2014,10:16:50,0,101.113,16.864,0.511737474
5/9/2014,10:31:50,0,101.123,16.924,0.5148769
5/9/2014,10:46:50,0,101.124,16.99,0.515190843
5/9/2014,11:01:50,0,101.125,17.066,0.515504785
5/9/2014,11:16:50,0,101.118,17.148,0.513307187
5/9/2014,11:31:50,0,101.122,17.234,0.514562957
5/9/2014,11:46:50,0,101.12,17.32,0.513935072
5/9/2014,12:01:50,0,101.11,17.407,0.510795646
5/9/2014,12:16:50,0,101.104,17.492,0.508911991
5/9/2014,12:31:50,0,101.099,17.575,0.507342278
5/9/2014,12:46:50,0,101.077,17.657,0.500435541
5/9/2014,13:01:50,0,101.074,17.741,0.499493714
5/9/2014,13:16:50,0,101.07,17.83,0.498237943
5/9/2014,13:31:50,0,101.059,17.916,0.494784575
5/9/2014,13:46:50,0,101.031,18.004,0.485994183
5/9/2014,14:01:50,0,100.999,18.049,0.47594802
5/9/2014,14:16:50,0,100.974,18.088,0.468099456
5/9/2014,14:31:50,0,100.948,18.144,0.459936949
5/9/2014,14:46:50,0,100.925,18.211,0.452716269
5/9/2014,15:01:50,0,100.91,18.287,0.448007131
5/9/2014,15:16:50,0,100.894,18.358,0.44298405
5/9/2014,15:31:50,0,100.89,18.405,0.441728279
5/9/2014,15:46:50,0,100.897,18.443,0.443925877
5/9/2014,16:01:50,0,100.898,18.471,0.44423982
5/9/2014,16:16:50,0,100.886,18.492,0.440472509
5/9/2014,16:31:50,0,100.886,18.505,0.440472509
5/9/2014,16:46:50,0,100.885,18.514,0.440158566
5/9/2014,17:01:50,0,100.886,18.517,0.440472509
5/9/2014,17:16:50,0,100.88,18.516,0.438588853
5/9/2014,17:31:50,0,100.874,18.511,0.436705198
5/9/2014,17:46:50,0,100.875,18.504,0.437019141
5/9/2014,18:01:50,0,100.88,18.492,0.438588853
5/9/2014,18:16:50,0,100.887,18.476,0.440786451
5/9/2014,18:31:50,0,100.889,18.484,0.441414337
5/9/2014,18:46:50,0,100.887,18.406,0.440786451
5/9/2014,19:01:50,0,100.882,18.355,0.439216739
5/9/2014,19:16:50,0,100.887,18.319,0.440786451
5/9/2014,19:31:50,0,100.879,18.293,0.438274911
5/9/2014,19:46:50,0,100.893,18.268,0.442670107
5/9/2014,20:01:50,0,100.901,18.243,0.445181648
5/9/2014,20:16:50,0,100.906,18.213,0.44675136
5/9/2014,20:31:50,0,100.905,18.181,0.446437418
5/9/2014,20:46:50,0,100.919,18.147,0.450832614
5/9/2014,21:01:50,0,100.924,18.11,0.452402327
5/9/2014,21:16:50,0,100.931,18.073,0.454599925
5/9/2014,21:31:50,0,100.911,18.039,0.448321073
5/9/2014,21:46:50,0,100.9,18.007,0.444867705
5/9/2014,22:01:50,0,100.893,17.974,0.442670107
5/9/2014,22:16:50,0,100.875,17.94,0.437019141
5/9/2014,22:31:50,0,100.87,17.905,0.435449428
5/9/2014,22:46:50,0,100.847,17.868,0.428228748
5/9/2014,23:01:50,0,100.828,17.834,0.422263839
5/9/2014,23:16:50,0,100.812,17.8,0.417240758
5/9/2014,23:31:50,0,100.787,17.768,0.409392194
5/9/2014,23:46:50,0,100.768,17.736,0.403427285
5/10/2014,0:01:50,0,100.763,17.704,0.401857572
5/10/2014,0:16:50,0,100.737,17.673,0.393695065
5/10/2014,0:31:50,0,100.731,17.644,0.391811409
5/10/2014,0:46:50,0,100.703,17.615,0.383021017
5/10/2014,1:01:50,0,100.7,17.587,0.382079189
5/10/2014,1:16:50,0,100.692,17.56,0.379567649
5/10/2014,1:31:50,0,100.691,17.532,0.379253706
5/10/2014,1:46:50,0,100.688,17.507,0.378311878
5/10/2014,2:01:50,0,100.683,17.481,0.376742166
5/10/2014,2:16:50,0,100.678,17.456,0.375172453
5/10/2014,2:31:50,0,100.668,17.432,0.372033027
5/10/2014,2:46:50,0,100.665,17.408,0.371091199
5/10/2014,3:01:50,0,100.67,17.384,0.372660912
5/10/2014,3:16:50,0,100.664,17.36,0.370777257
5/10/2014,3:31:50,0,100.68,17.338,0.375800338
5/10/2014,3:46:50,0,100.686,17.315,0.377683993
5/10/2014,4:01:50,0,100.691,17.292,0.379253706
5/10/2014,4:16:50,0,100.701,17.271,0.382393132
5/10/2014,4:31:50,0,100.701,17.249,0.382393132
5/10/2014,4:46:50,0,100.692,17.228,0.379567649
5/10/2014,5:01:50,0,100.681,17.207,0.37611428
5/10/2014,5:16:50,0,100.681,17.187,0.37611428
